name,artist,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre
"1, 2 Many",Luke Combs,What You See Is What You Get,-2.0607156803567936,-0.19965514906236226,0.8596874677887266,6,0.9678226297285129,1,0.10876732339606572,-0.775390110771706,-0.4894139155315267,1.7586509839557725,0.7009576688341856,1.0443401463672743,6pgN3d6oBrhmrSAKBfWNsf,-0.7368496552655167,4,country
10 Freaky Girls (with 21 Savage),Metro Boomin,NOT ALL HEROES WEAR CAPES,-2.0607156803567936,1.2885102932264347,-0.992624402552825,6,-0.19694717149844412,0,2.952949846502382,0.8782393374413429,-0.4894139155315267,-0.5178750950253866,-1.6507126973612227,-1.0706206784734575,43lYaovU2FoeuBMNusVVVW,-0.41222599809338917,4,hiphop
100 Shots,Young Dolph,Bulletproof,0.836057380708481,1.2223696069024883,0.25412397171552736,8,0.6918962114958165,1,2.185979278473712,-0.48797284574397753,-0.4893984306138544,-0.8277946889552205,-1.3384624919526211,0.5296973584266853,3TXy6nchgKeYlVwOKNk9lE,0.25781259262127154,4,hiphop
100 Years,Five For Fighting,The Battle For Everything,0.11186411544216242,0.36805240855151206,-0.1377112316259551,7,0.2718432792721568,1,-0.656924960352556,0.74553881633725,-0.4893408671155507,0.0211155031134548,-0.8737358639767198,0.05981822454707616,0B5KeB25moPkcQUnbDvj3t,0.01814393986573027,4,pop
1000hp,Godsmack,1000hp,0.4286986689961767,-0.33744824557058434,1.3702606115367184,2,0.9433590503800474,1,-0.3373538903406103,-0.8950033445740012,-0.48940129195733734,-0.9816906886869686,-0.14784055251022926,-0.9278712653287597,2DpLoT8qfJdZhsLGFg413r,-0.19679802958954562,4,metal
10:35,Tiësto,10:35,1.9223472786079592,0.6601737731489422,0.7488653900759845,8,0.5991621781516318,1,0.23020433000060517,-0.6891347720540457,-0.48940119096874374,0.03529946622237169,0.750886975972092,0.04227477070047119,6BePGk3eCan4FqaW2X8Qy3,-0.8394310154191571,4,electronic
11 Blocks,Wrabel,11 Blocks,0.1571261945213072,-0.12800273887808677,0.42431501963152435,0,0.8756575168342928,1,-0.5265399637876821,-0.8299782796804352,-0.4894139155315267,-0.23419583284704906,-0.8046029771703874,-0.6708805515400974,7nZBRPj89rgeZ5eBLp2J7P,-0.2472233942872099,4,electronic
1400 / 999 Freestyle,Trippie Redd,A Love Letter To You 3,1.2886781714999305,1.3711861511313674,-0.12583743758530413,6,0.5358223680556032,0,0.09470619631554024,-0.871296396478755,-0.4894139155315267,-0.4398632979263437,0.2515939045930245,0.8076427531987928,75lcPkAkUsKWHGBlGM476R,-0.7955607110594826,4,hiphop
151 Rum,JID,DiCaprio 2,1.017105697025061,0.9908772047686751,1.0417523097453751,7,0.9987339741765745,1,1.061089112031664,-0.42765442706029894,-0.4798199991475901,1.0990966993911377,0.627984066094168,0.38966300361539086,22WV03i2lBbwNVCE1g671p,-1.0228423148942294,4,hiphop
16 Days,Whiskeytown,Strangers Almanac,0.021339957283872654,-0.012256537811180857,0.4599364017534773,0,0.4413815733615261,1,-0.3603630073814704,-0.09590312430006655,-0.48938065662139574,-0.5334774544451951,-0.37060207666396705,0.30507849399783,3aFMz2anc9vurZw6bPunI6,-0.09959821987613562,4,folk
